"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Gender","Gender Type","Age","Age Bracket Type","Highest Qualification Held","Qualification_type","Value","Value_type","Numerator","Denominator","Upper 95%","Lower 95%"
"% of individuals inactive","Mixed","ONS 5+1","2017","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","20.9","%","93808","448681","24.2","17.7"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","7.5","%","7544","100143","12.5","2.6"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","15.1","%","6102.5","40449.5","25.2","5"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","27.2","%","10432.5","38381.5","40","14.4"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","17.4","%","38924","224292","21.9","12.8"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","13.5","%","14697","108798","19.2","7.8"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","28.7","%","10012.5","34831","41.9","15.6"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","42.9","%","18035.5","42053","55.5","30.3"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","27.8","%","65915","236898","32.7","22.9"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","10.6","%","22241","208941","14.5","6.8"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","21.4","%","16115","75280.5","29.7","13.1"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","35.4","%","28468","80434.5","44.5","26.3"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","34.2","%","13032","38104","47","21.4"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","56.6","%","18504","32670","70.3","43"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","22.7","%","104839","461190","26.1","19.3"
"% of individuals inactive","Mixed","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","4.4","%","4326","97344","8.4","0.5"
"% of individuals inactive","Mixed","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","12.7","%","5458","42954","22.2","3.2"
"% of individuals inactive","Mixed","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","28.6","%","9270","32461","42.3","14.8"
"% of individuals inactive","Mixed","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","14.8","%","33007","222372","19.2","10.5"
"% of individuals inactive","Mixed","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","14.3","%","17482","122312","19.8","8.8"
"% of individuals inactive","Mixed","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","20.1","%","5915","29359.5","32.5","7.8"
"% of individuals inactive","Mixed","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","29.6","%","10843","36666.5","42.1","17.1"
"% of individuals inactive","Mixed","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","22.7","%","52909","233032","27.3","18.1"
"% of individuals inactive","Mixed","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","9.9","%","21808","219656","13.6","6.3"
"% of individuals inactive","Mixed","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","15.7","%","11373","72313.5","23.4","8.1"
"% of individuals inactive","Mixed","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","29.1","%","20113","69127.5","38.3","19.9"
"% of individuals inactive","Mixed","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","28.8","%","10304","35777","41.5","16.1"
"% of individuals inactive","Mixed","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","53.9","%","16753","31102","67.9","39.9"
"% of individuals inactive","Mixed","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","18.9","%","85916","455404","22.1","15.7"
"% of individuals inactive","Mixed","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","5.1","%","6112","119533","9.5","0.7"
"% of individuals inactive","Mixed","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","15.3","%","39227","257155","20","10.5"
"% of individuals inactive","Mixed","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","8.9","%","13652","153567","13.6","4.2"
"% of individuals inactive","Mixed","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","20.3","%","56937","281152","25.2","15.3"
"% of individuals inactive","Mixed","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","7.2","%","19764","273100","10.5","3.9"
"% of individuals inactive","Mixed","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","15.8","%","13780","87308.5","24.2","7.3"
"% of individuals inactive","Mixed","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","32.8","%","23556","71892.5","43.6","21.9"
"% of individuals inactive","Mixed","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","17.9","%","96164","538307","21.3","14.4"
"% of individuals inactive","Mixed","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","6.8","%","8376","123508","11.9","1.7"
"% of individuals inactive","Mixed","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","20","%","58147","290668","25.3","14.7"
"% of individuals inactive","Mixed","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","10.4","%","17042","164047","15.4","5.4"
"% of individuals inactive","Mixed","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","23.1","%","67023","290626","28.2","17.9"
"% of individuals inactive","Mixed","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","8.8","%","25418","287555","12.5","5.2"
"% of individuals inactive","Mixed","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","11.8","%","10823.5","91837","19.3","4.3"
"% of individuals inactive","Mixed","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","42.2","%","32367.5","76660","54.2","30.2"
"% of individuals inactive","Mixed","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","39.2","%","21117","53909","53.9","24.5"
"% of individuals inactive","Mixed","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Mixed","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","21.5","%","125170","581294","25.3","17.8"
"% of individuals inactive","Other","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","8.6","%","14440","167569","12","5.2"
"% of individuals inactive","Other","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","16.1","%","4722","29417.5","27.1","5"
"% of individuals inactive","Other","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","15.2","%","4482","29454.5","25.9","4.6"
"% of individuals inactive","Other","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Other","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","17.2","%","11099","64382","24.7","9.8"
"% of individuals inactive","Other","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","28.1","%","15834","56348","37.6","18.6"
"% of individuals inactive","Other","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Other","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","15.8","%","58649","371820","18.8","12.8"
"% of individuals inactive","Other","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","19.9","%","37225","187396","24.3","15.4"
"% of individuals inactive","Other","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","41.5","%","12843","30913.5","54.8","28.3"
"% of individuals inactive","Other","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","41.7","%","12797","30680.5","55.1","28.3"
"% of individuals inactive","Other","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","56.6","%","14385","25426","71.9","41.2"
"% of individuals inactive","Other","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","47.1","%","25483","54054","57.3","37"
"% of individuals inactive","Other","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","72.5","%","40626","56037","81.4","63.6"
"% of individuals inactive","Other","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Other","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","37.5","%","145076","386561","41.3","33.8"
"% of individuals inactive","Other","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","14.6","%","51665","354965","17.5","11.7"
"% of individuals inactive","Other","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","29.1","%","17565","60331","38.2","20"
"% of individuals inactive","Other","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","28.7","%","17279","60135","37.8","19.7"
"% of individuals inactive","Other","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","44.5","%","21680","48685","55.9","33.2"
"% of individuals inactive","Other","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","30.9","%","36582","118436","37.4","24.4"
"% of individuals inactive","Other","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","50.2","%","56460","112385","57.5","43"
"% of individuals inactive","Other","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Other","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","26.9","%","203725","758381","29.4","24.4"
"% of individuals inactive","Other","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","9","%","15624","173120","12.5","5.5"
"% of individuals inactive","Other","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Other","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","13.8","%","4298","31059.5","23.4","4.3"
"% of individuals inactive","Other","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Other","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","14.7","%","9780","66628","21.6","7.8"
